-308	-598	563	453	-312	-123
405	-360	-184	-110	91	651
-449	108	-154	-403	644	296
248	113	-306	563	-635	-529
-528	-76	264	419	198	256
-572	210	536	231	-354	-414
-423	-472	219	-372	440	-367
-75	-456	-68	53	-332	562
-424	-168	342	282	-149	-392
-377	15	628	589	570	103
37	551	232	-87	526	44
544	411	-275	-275	-195	-292
543	377	89	295	-72	6
-334	-346	-241	-348	-384	-273
-560	-486	-49	-291	266	501
-348	180	-335	214	-392	-439
591	624	221	385	478	-33
618	151	-487	428	129	-311
242	637	-197	413	210	-305
619	-389	632	-75	103	-11
14	-519	313	-592	-37	157
425	143	-171	-233	-313	-576
421	-540	381	197	330	643
82	-253	-260	-535	607	285
253	-241	-256	-94	-575	58
241	109	135	219	340	-448
-95	-256	-222	365	305	-315
-189	617	-235	147	437	-289
-597	-641	346	-609	523	129
-598	-532	227	-194	-244	65
-503	-584	-268	502	137	-311
-443	-278	156	431	-357	-232
526	390	-77	-72	172	-404
-22	-602	259	-30	654	432
420	-526	-5	474	337	507
498	60	-306	482	-43	-12
462	-461	-21	621	-596	18
-135	407	-527	407	-435	607
320	-246	-527	233	223	-509
-520	97	513	179	-498	500
-464	-123	-148	10	-626	-185
594	-594	-527	-468	-342	-109
218	-368	314	-89	-637	-77
-366	616	162	314	521	-466
-644	-444	185	327	-259	-159
7	529	580	-652	-482	290
320	454	387	-539	465	-133
52	-663	-570	356	196	287
308	232	46	33	356	-268
78	196	138	343	162	-132
-569	414	102	542	323	-22
-613	424	-315	189	59	-57
-346	77	539	-451	488	-322
-5	-500	-27	486	-259	-302
476	-107	-21	284	-84	188
433	-132	-561	144	-457	580
-26	-196	-170	-472	-446	229
-117	15	230	-51	378	-578
72	-138	-225	175	347	-538
-99	252	202	550	421	-193
-453	-281	53	87	547	-295
316	322	-319	241	647	-235
-142	322	64	-308	190	-98
-181	621	-311	-534	312	537
2	-60	508	355	-277	609
-328	-591	600	491	-153	61
-541	430	-532	69	55	357
617	421	-62	424	655	424
394	-640	-73	403	-86	-434
-216	115	-464	246	-433	583
-379	77	-126	-292	22	-38
157	-223	168	-489	333	601
168	-185	515	624	69	-190
369	-448	-203	-473	-392	367
-123	301	49	464	-583	285
82	-640	-174	602	274	470
-565	395	210	-504	-573	326
-160	299	214	444	629	-534
-241	384	184	142	-263	643
-74	211	-466	-346	475	-45
-497	-357	-627	478	255	-167
-47	-515	515	415	399	67
619	-361	647	476	-136	-440
-603	-531	39	545	-442	348
-483	548	-551	-246	-524	-83
567	419	-223	530	-186	-201
137	62	-95	485	-296	638
389	-176	-50	656	564	200
-612	251	451	-651	644	252
-233	318	-458	220	-580	-172
-107	577	99	183	-17	418
92	284	555	37	-120	476
-537	-665	-631	-304	253	-464
-589	-128	-108	-518	-233	410
360	514	480	377	564	266
-420	262	427	160	-530	348
363	-357	216	-126	175	-232
-328	643	72	-17	573	626
433	491	325	160	-226	-133
-424	-312	279	254	134	-330
-620	-383	-303	-409	-331	-404
192	281	596	660	58	-577
560	-431	428	-173	-336	76
-195	-362	-213	-588	-52	650
-72	142	62	489	450	-546
-546	-236	-152	-54	147	439
576	-403	425	52	-97	353
374	-149	333	-407	-499	-139
-99	-181	74	434	8	85
-484	179	-26	-379	285	24
494	-136	-337	-219	615	436
108	598	43	-347	2	126
-243	291	67	-557	479	-628
601	-145	580	475	-206	-396
604	-223	413	-24	-164	157
-14	518	-5	194	-90	-115
185	194	43	-71	-52	104
-369	496	62	-126	53	436
-465	-414	-519	-441	-100	537
-71	510	294	282	607	-86
261	569	-59	-154	605	541
262	501	317	-591	-612	195
89	-543	-227	-141	212	-230
-501	-610	369	85	419	-239
578	-433	-312	-115	-496	177
538	-28	-546	509	263	-539
-231	-633	461	81	183	-325
-659	-371	593	332	-199	228
-357	-594	-56	168	-133	-303
394	-319	-48	-104	59	469
-376	-320	244	-446	243	-299
428	15	-21	-163	-650	-366
-343	443	465	-550	11	54
-164	309	-310	-552	-272	-20
62	139	-396	-444	598	-296
61	-278	-48	-28	-362	-202
-35	-229	492	14	-302	553
214	461	-405	227	549	-519
555	-177	-149	-196	149	627
-481	-417	-157	299	194	638
485	-144	-425	-317	-59	472
-102	-317	-238	-181	619	625
-559	-338	193	-354	80	25
-20	-33	-612	97	404	-258
-459	337	-199	-67	-56	-484
-70	503	16	271	419	-209
-449	374	273	-504	121	-644
331	379	-662	-469	357	-526
-522	-299	-7	-173	-595	28
125	-271	-559	221	-607	-513
-484	-309	-115	-95	142	-365
166	36	592	230	-202	-576
216	-650	284	591	-622	-457
397	387	635	568	377	445
-415	-243	-6	653	-228	-412
-151	24	-656	-471	280	-539
-386	-301	-535	131	-169	590
-475	286	127	-169	-393	-264
183	237	-334	264	610	504
-631	-329	-32	-42	603	608
-514	62	568	-218	450	-347
-227	555	657	-189	650	26
-597	-363	-339	377	395	381
-378	-269	556	205	-284	532
-117	-390	377	60	184	3
-276	390	-89	-314	622	-39
-443	166	-599	-163	-172	-88
-98	164	-608	-290	-159	-403
621	110	-431	-545	577	42
-450	176	-77	-608	-449	-659
317	-240	-296	309	-314	243
6	475	-162	-585	461	542
131	19	-514	-211	-20	633
-552	3	-271	-419	563	-291
-345	269	239	-394	417	-188
151	384	326	-353	-412	609
-460	578	-431	-493	-456	-297
360	290	646	-405	430	-505
-651	315	-175	-599	-593	168
-299	-488	279	-653	181	-66
25	421	-164	346	55	-21
140	308	-16	-543	-101	-459
312	598	-601	-249	503	208
-162	268	-507	537	176	-33
-522	-39	-622	454	68	552
334	145	407	294	-477	-281
-239	-524	119	-41	596	-496
587	-337	-439	585	-504	595
-241	-182	154	309	-527	299
-281	-282	-420	-566	-443	-98
-279	95	235	250	544	-208
-568	-480	-2	-381	31	-227
291	420	657	577	270	264
117	-146	-653	-224	-209	-564
-571	169	618	-221	627	627
-165	381	-381	424	-213	654
-596	415	-305	-430	-378	239
401	-661	72	-575	-411	199
465	437	298	-475	511	-535
-449	-234	-564	44	-184	-273
433	149	264	-165	-103	102
136	268	-144	-185	193	286
112	565	483	489	478	-597
588	-295	-90	-464	396	146
-494	287	504	-218	-385	78
58	-207	13	-527	433	-207
289	-576	-634	-336	25	-29
25	263	425	-490	486	183
71	-63	410	-642	14	-231
592	548	-533	-121	336	575
213	-14	453	-311	313	-381
-196	-47	80	382	113	-103
-552	353	-376	-472	411	-168
-475	-135	-264	529	-130	-299
-603	-49	636	74	-543	595
-37	7	-228	-473	-234	399
-150	210	-27	-176	159	517
539	-164	-149	-132	-625	474
-470	426	-405	331	-422	-598
-653	503	-422	474	518	449
-482	-273	599	376	22	-143
-194	-478	101	-431	275	349
-67	-507	-518	87	-21	114
-553	-532	372	624	-85	-174
-283	407	-487	351	-353	399
17	-439	-316	-557	-217	125
406	87	-594	-87	396	-183
331	235	-501	-58	-383	-570
-49	-663	-276	-170	147	-547
-661	433	193	-118	493	138
-514	477	-59	138	564	-10
618	456	252	-632	-22	-37
31	-554	-641	-131	-660	500
-188	-234	-542	-277	412	-158
-520	-99	-88	-277	527	-514
388	623	-89	54	388	-379
-359	322	-427	-665	11	-562
403	56	268	-420	375	-145
-132	189	-78	-171	-159	-113
378	-645	255	408	-111	-617
258	-221	152	348	-37	-33
219	341	366	-231	209	273
-310	-470	374	-241	327	617
157	-658	115	-605	-117	-213
-483	106	237	362	383	-386
115	195	-126	-433	582	-218
-516	68	637	482	240	261
-613	-85	-621	-366	375	-175
494	298	-405	-34	-130	356
528	251	-305	-662	-543	-321
360	372	-38	-347	-91	381
383	229	361	-184	-316	-328
-579	104	-665	-367	438	-379
-611	-74	-264	580	177	302
-568	-480	-498	157	-117	162
401	639	-68	-151	-329	620
551	599	588	439	-44	459
191	464	-440	-348	602	421
127	-572	566	338	175	620
563	-64	345	-604	-192	207
480	-606	454	-466	276	120
247	-161	-225	39	-535	181
-63	-504	379	-366	258	-583
442	16	285	70	-104	608
-169	235	59	590	-467	-581
-46	-481	565	356	-637	-379
467	420	-135	-556	139	109
566	475	-301	-612	-362	-231
-162	239	-463	260	531	-4
-119	-72	-483	-33	105	373
475	244	35	550	-364	-87
-595	31	-623	125	-30	106
-402	-341	-317	-401	-320	-587
-338	536	662	-352	248	253
-38	156	-387	316	-652	-616
-46	660	375	-2	-226	-451
614	485	432	-161	-19	-35
-245	-38	377	211	-21	-153
174	413	-87	-573	-216	-303
-478	-512	-650	417	492	-426
535	367	-178	141	194	520
-156	102	619	419	187	-267
3	-444	87	421	-226	318
413	-208	136	-472	-656	86
508	-496	43	-558	113	-531
-521	-466	237	-121	-179	-473
148	-337	-409	-473	-636	-88
649	-330	587	22	529	-60
-572	312	252	-611	-247	248
115	-321	100	174	-121	-652
660	265	173	-441	317	-381
389	178	402	360	-291	-457
-242	-557	-642	-558	-214	160
-310	255	-659	286	464	-407
328	615	-269	-281	-262	110
-14	435	-24	-629	151	594
439	0	2	53	-177	324
-90	398	643	603	407	-356
-10	590	621	305	76	352
636	568	166	-245	-349	369
-163	252	101	-120	-142	-161
-532	-469	-291	571	-230	-388
-39	-93	555	-19	-510	-173
-342	-568	-48	146	180	389
-377	462	210	381	-329	288
-582	-399	660	35	404	-277
14	-649	-26	-296	141	359
-409	307	-93	614	396	-492
-49	227	227	367	58	524
200	-489	622	-350	-11	605
355	319	174	467	-59	-386
-219	-552	-424	622	20	562
350	-302	-105	-287	320	354
-49	238	-383	-187	255	-410
148	95	-547	46	554	-615
-625	-151	-354	-374	56	-377
526	406	634	-122	536	-411
-273	503	117	-605	409	37
-532	-126	541	456	150	-243
129	437	-187	-579	-179	260
-615	541	-131	-492	453	-72
-489	-324	28	339	134	-617
-334	-412	-485	528	-616	404
-599	49	-242	422	547	-476
292	-107	-313	120	399	-72
550	-596	-558	-602	567	-153
-212	244	-454	264	166	-638
304	57	46	-218	149	-338
461	-476	443	35	-659	543
-376	-27	-611	-22	77	-144
-519	-144	-438	155	-458	-73
257	-98	27	294	-141	-635
77	201	-443	-259	138	-365
413	-122	219	-530	520	-364
399	591	289	-202	628	118
-653	341	-70	563	154	-65
338	-662	340	198	314	-75
444	411	-360	-44	636	-357
-300	-392	484	-161	320	-154
-547	491	-344	-23	-362	-418
405	387	562	263	463	-607
-135	-332	-238	-244	591	-185
17	-444	-143	529	135	264
451	74	-7	-653	-558	5
494	558	-225	-78	601	-426
-245	-268	-39	484	-28	333
615	-337	379	-517	-9	-183
550	-538	202	-60	-173	-337
273	292	-443	239	614	629
361	277	200	599	426	535
-123	-219	-45	392	198	71
196	318	396	-631	-374	36
580	-503	-382	-173	28	-609
-490	-544	-134	-442	489	415
-63	17	590	57	44	319
178	-370	-366	-448	-149	-588
460	-570	556	443	398	153
177	2	100	37	-122	-76
-47	428	178	-159	-375	-553
-144	-309	-329	301	-113	170
-329	549	523	206	-347	221
-457	-250	351	-189	119	-434
184	-662	251	80	-367	-191
22	575	-166	-448	-384	-246
234	-649	-429	639	-130	-457
442	-634	-170	-258	518	-604
564	93	-104	508	151	348
54	-212	-457	-291	409	58
184	-619	286	587	-185	-354
-599	564	-368	204	-214	-356
434	392	36	-363	-284	-169
-291	-115	232	81	-87	291
222	212	-436	371	-86	-237
378	213	606	336	554	511
-204	562	-291	-374	-239	472
349	657	-93	638	-26	-278
-234	-600	-69	-237	-357	469
-352	544	582	643	-496	589
-35	-637	-275	-484	-502	109
474	-312	196	-613	489	355
264	223	-249	128	-383	-197
-199	-408	486	175	-64	104
34	114	-227	-299	387	-419
450	646	121	-618	-568	45
373	-180	647	565	-381	410
660	-26	148	25	155	522
-486	-394	470	356	102	167
-21	-232	154	595	-111	-300
-605	665	-1	-264	420	-88
348	-408	44	201	527	-152
-481	269	-552	-220	327	316
333	-276	239	475	451	-44
107	187	-447	82	-601	-603
4	-58	624	-371	347	570
240	76	-307	605	113	599
-75	216	348	-563	549	28
77	266	-490	280	-274	500
-611	165	425	-281	554	-229
-127	267	-530	-449	-287	-263
-221	461	592	385	465	463
231	470	74	-395	-52	-398
-452	-9	-572	-150	-601	219
-521	-106	55	35	428	443
462	-85	-163	-451	642	-284
235	-71	592	-134	479	-287
-380	392	-403	596	409	261
-366	-357	-434	-420	465	-615
294	-555	-387	-655	289	-592
490	339	184	-548	612	89
657	-500	-468	-26	214	56
132	-346	-22	-567	583	396
-411	-593	201	-631	517	575
-52	363	345	600	140	-558
-1	102	-331	90	-581	206
346	-214	-577	588	-260	-389
-22	140	-294	-27	409	121
-239	66	-192	553	120	339
538	-394	436	-88	517	-145
216	-247	-413	95	-73	519
-37	486	-185	11	471	79
617	-541	625	-384	-498	403
254	371	3	561	195	594
-580	108	626	420	-535	435
109	612	148	-34	366	-48
-567	-554	-480	-320	445	-481
50	520	-204	387	513	290
182	-313	-141	215	-36	604
-427	8	267	102	-345	605
-597	383	53	27	79	574
391	182	-450	-452	372	-662
-461	418	-395	-612	414	45
-444	499	-2	230	-97	-155
-15	164	-360	-476	-644	59
228	110	-555	76	-207	659
566	67	-182	-213	117	601
-252	-169	279	-651	308	-522
584	-640	-329	237	67	464
-418	308	374	-543	-295	350
331	-141	407	-135	-14	330
-146	642	-43	212	188	614
-336	401	426	639	550	233
92	525	616	-536	-437	-253
-47	625	-261	-195	-42	24
100	-438	365	129	368	-122
563	631	-641	-290	215	-113
-288	68	-629	-617	308	350
117	-605	604	-528	499	-479
-99	-289	-250	-158	547	580
-505	-85	50	-623	199	-566
516	471	317	283	-187	649
435	399	-433	-263	240	384
-436	92	-241	-305	278	253
644	-622	-252	-591	72	72
646	299	234	-527	-86	-94
380	-146	167	-402	-41	529
41	-472	477	-108	-118	-245
-530	-298	154	-35	45	-131
-432	-343	368	-9	-192	349
482	427	-81	-614	159	69
110	-510	144	577	-433	242
-445	145	511	363	-138	214
-204	176	204	296	-216	393
409	-235	-335	429	-32	-234
292	-347	106	-43	-266	-331
-558	-207	-282	256	-642	-158
-649	600	466	-592	604	-397
-89	-580	-610	353	88	-440
339	-517	-575	-439	176	-70
74	-404	158	-469	-95	-88
30	532	349	205	-496	307
-329	368	-244	97	-104	-205
-465	-339	91	-597	151	-304
508	-54	133	504	-289	468
-161	494	-55	-550	339	-346
-249	-507	72	434	-524	-155
-476	-226	-602	52	-346	13
243	-513	-396	-560	225	-371
57	524	-641	-375	361	111
-5	588	-400	15	-465	-100
477	-645	512	-39	560	-32
-435	-451	-44	2	643	381
-195	-282	-214	-498	452	-534
458	-568	98	609	90	-20
-254	-41	-407	17	15	454
292	359	360	451	-561	-463
364	599	458	310	70	469
527	-103	111	-32	-560	-409
-144	-89	-429	472	323	-653
501	607	280	-102	-281	-236
-282	123	-605	-251	226	-632
-326	-276	288	-112	98	-116
165	-465	-527	451	-23	-481
-515	121	43	-619	-75	-588
189	-72	-501	-388	258	-133
-659	601	-56	-348	100	426
-469	-316	-136	218	312	-13
-247	239	294	-439	317	383
157	-408	197	289	-533	-605
-243	153	-598	275	295	482
-573	144	-264	13	-9	236
70	-591	523	319	320	-646
-604	-71	561	213	-410	172
362	369	219	-36	223	182
-11	574	-382	-109	-625	649
454	-1	399	312	312	-292
259	79	-421	166	-402	-465
140	-305	321	335	-21	-575
407	629	-155	257	89	-533
164	-584	-341	-352	-261	-18
-592	491	220	-364	71	-169
36	-80	182	-56	-637	324
299	140	555	-157	-180	297
-483	-562	120	-139	-21	-409
-331	-109	-362	-224	529	-86
364	116	-394	351	-346	222
193	194	-287	547	573	462
565	-463	428	164	-135	279
83	-142	555	537	-121	-609
406	-37	-608	611	378	524
-186	-326	-423	143	-435	431
-390	-148	-400	-203	261	-510
-282	-141	206	-334	500	-346
213	-315	616	-515	386	-290
424	-647	-438	-637	544	164
-402	-605	634	-6	595	-606
-103	-129	-68	-519	617	227
-629	605	0	645	207	110
245	552	-612	-616	-114	-340
132	-65	-276	-195	376	-471
-583	-94	-455	-107	13	584
-449	-635	-127	-654	364	-605
-50	-205	-202	-331	481	454
-665	261	435	171	-629	-515
38	-425	-574	-184	90	309
-257	-74	-495	86	-448	665
250	8	-229	36	-71	448
-116	358	646	491	599	450
518	-361	428	-189	100	178
552	-28	-431	305	642	-632
-223	373	-619	-135	-16	-380
-207	584	-653	-660	193	-608
-57	-114	215	-452	-575	279
391	567	557	-341	238	-175
-122	493	95	-576	652	-15
-345	7	209	-53	240	-361
584	-252	-562	-229	173	-509
-122	-585	192	-110	451	96
-375	287	-142	277	-422	61
336	-463	-103	399	-576	410
102	665	-517	-518	303	605
-273	-561	-359	-131	-49	-192
-596	-416	500	380	25	-533
-355	-248	-412	68	-657	441
-455	-522	-656	-400	-342	-144
-405	73	-601	511	95	-595
52	-606	396	-272	490	268
-642	-147	-248	-656	-123	508
-118	410	115	483	-425	-200
-665	-600	501	597	72	454
-33	649	-655	134	132	-630
316	-132	10	-602	499	257
226	284	509	122	-134	-271
97	-618	415	304	-16	-396
473	264	-604	-620	-96	-349
-85	216	-621	-382	-627	205
-659	50	-115	-560	46	-180
-640	-646	-506	525	201	40
-398	595	-228	512	-360	-640
194	583	-620	-86	555	637
-545	226	232	276	-8	-500
1	629	297	500	-179	-636
-469	494	-249	637	-647	309
-628	559	659	646	-275	-285
-471	79	-44	626	-484	655
-230	-486	604	346	-92	228
260	293	-376	-517	483	486
646	105	153	73	406	-129
-197	259	550	-241	1	-498
637	-85	592	-198	212	665
466	-648	313	-45	-62	439
653	346	-578	-627	-206	-104
-436	-312	-319	-57	-40	-170
-457	382	-169	-247	438	-442
8	245	572	-399	649	165
-553	-355	-381	638	539	16
272	117	-583	-22	196	-148
513	555	-334	-519	603	-501
3	-196	289	21	335	600
271	-146	301	-328	404	-185
-50	-443	-164	527	547	-495
328	-540	386	214	-508	608
33	449	314	-412	-520	279
403	-472	-508	126	-121	-209
-472	132	-299	-517	193	-511
-456	133	-462	-218	417	646
-336	-29	-493	-4	-381	-168
374	91	-175	-165	436	-617
-101	-106	-499	-263	628	493
-64	578	463	-624	99	504
-634	272	606	134	289	-473
-111	107	575	94	-18	-319
51	-271	553	322	-343	416
-139	14	312	475	614	161
349	-602	-372	542	590	-542
-600	-380	637	-307	-31	-245
-631	-659	534	12	-190	-30
597	-113	-572	134	-314	277
186	-415	-417	-613	-24	-598
59	-495	548	294	-134	-276
67	3	-449	-619	-464	-336
459	243	513	216	294	-351
-626	222	53	-462	-600	-92
-343	-584	263	-259	-367	-49
-372	170	440	-9	586	-408
246	-171	-351	91	-311	398
497	111	-213	-370	371	-60
164	559	-532	-590	-379	-550
280	-77	-98	-504	-627	173
-66	-638	-574	254	334	-355
-245	-147	-580	-166	349	135
545	222	-266	-285	-63	526
-378	-76	27	555	573	-649
-183	-110	507	-610	-384	-76
257	-124	151	-663	-487	360
-287	411	32	277	-43	-163
-543	120	-353	228	-568	87
102	587	430	522	340	127
461	-139	69	642	245	-531
-367	-129	-146	140	428	-619
-113	355	451	400	532	-135
-275	-213	-618	-384	142	-607
516	-504	340	365	536	-586
-515	-280	484	-362	217	-286
-171	-545	-128	487	-65	-111
57	587	-13	306	-174	499
542	-77	-334	445	283	-553
-47	664	-13	-560	-580	93
-57	-626	-593	595	-309	-108
192	-605	350	219	93	-633
429	-376	-161	-102	170	-357
1	646	-115	448	328	665
316	-66	-19	-270	-252	576
325	350	-376	-596	353	134
-211	333	436	-180	-455	-19
-81	337	171	-579	-386	449
142	395	509	211	590	264
-445	173	236	-111	-117	-604
280	518	-480	614	447	-457
-567	595	-302	361	-40	172
-38	-300	659	189	286	-299
-279	390	-408	568	-271	-484
-346	-608	509	-158	-512	597
202	-23	-213	617	-162	552
620	528	63	-396	551	121
100	420	-344	302	-537	12
543	456	-446	89	500	66
275	203	-621	-438	443	473
30	-102	609	-411	-118	558
437	291	-274	-223	442	403
-9	350	-298	-374	-568	-577
-188	-302	523	216	294	186
-9	105	-216	284	-76	6
62	-330	-528	-578	569	231
374	410	-424	509	-401	419
-81	571	664	-385	134	510
368	-634	-142	629	136	453
-220	-302	-184	198	14	-257
-68	-53	-210	-574	105	-350
-372	513	-19	547	64	-76
620	231	107	630	120	374
499	-166	-183	661	358	513
347	-219	316	22	19	533
506	380	106	-511	638	-221
-632	-291	-524	-273	-375	-441
-271	44	-75	83	296	-485
-394	154	14	265	-387	46
606	349	-277	-330	516	537
-253	-144	25	-47	151	-309
504	-223	-455	162	530	196
378	-12	-334	-549	665	217
355	-489	-291	-289	-663	-243
394	308	-66	-598	-655	427
-89	194	-646	655	0	-248
495	-107	-641	114	203	-472
16	-145	-496	-655	36	-129
-336	303	-181	-282	-589	-399
-360	267	-306	208	-491	-604
90	-334	-565	533	638	-222
384	141	18	76	-462	551
-230	260	-404	591	441	-82
474	-614	-83	-178	-494	-520
59	403	-216	44	-468	-532
-267	470	318	-51	377	570
83	354	70	-645	-659	-370
223	-352	537	-241	318	-188
-380	170	279	-63	-544	501
-655	-665	51	-650	635	-640
-43	-460	-150	402	-154	-336
321	147	-269	-182	-621	603
-189	432	-568	394	377	94
-312	-202	-71	477	-508	454
-476	-59	161	-23	-271	55
269	620	441	46	-566	-543
-553	-575	-161	-528	-315	-333
-180	320	-599	-173	392	-509
1	-596	-183	-328	500	479
122	-547	458	-600	-515	73
-170	-431	-515	-547	144	-487
12	-616	-589	437	-246	-94
566	493	-555	-257	121	-228
558	-358	630	-116	-27	-657
-463	384	209	525	44	329
0	376	483	229	-84	-521
-545	96	435	-472	350	-176
637	242	177	-459	400	194
-228	155	245	132	113	-643
162	229	268	0	397	-424
327	350	607	413	269	331
-127	-601	-579	-495	513	-48
608	501	-272	11	42	-333
214	248	296	24	291	141
-24	344	-270	-534	568	-517
314	-531	368	-227	-350	-573
506	-475	-30	-10	-528	-571
590	-301	-454	195	-455	-59
421	217	-253	-72	-7	638
-284	428	-570	476	-383	-194
92	361	94	259	-579	-324
-59	-517	107	83	-622	-472
105	250	-533	315	-541	181
-244	-372	-270	-479	178	-304
455	-651	32	-445	326	-583
-145	-570	-643	-487	350	287
108	-585	-327	206	324	625
-175	-236	-105	-357	68	-10
-337	-58	252	-340	-619	88
373	-563	421	-128	400	189
-571	226	-554	-139	516	-259
-282	213	586	27	281	-225
614	-262	484	-121	-169	129
579	-533	516	-660	602	451
271	420	-525	244	-437	389
338	539	-338	-599	572	-423
472	164	-646	184	665	-32
413	249	-345	593	-193	509
-24	-94	-476	-484	19	487
320	95	334	-448	-127	37
296	-587	-464	130	-235	463
-302	414	-250	336	-36	-431
397	501	104	82	-53	144
582	60	-106	155	-503	51
555	-58	178	203	24	-196
-248	227	554	504	321	363
-485	529	-203	439	644	566
-614	379	461	1	65	-458
26	-468	-116	-527	-499	-424
553	-84	-403	-332	533	-76
524	-328	-207	128	165	-34
-72	-40	238	-488	87	-189
-516	-594	-350	29	220	-142
177	-236	-32	82	-281	553
-49	313	-17	246	-196	209
-368	310	-264	-24	282	-72
-162	315	236	-547	288	379
449	563	-128	-594	574	500
-485	623	-620	-147	103	-42
-526	-492	-641	278	-657	290
-300	-662	602	-661	-212	376
-413	187	-279	366	202	151
626	97	-435	-89	-70	-320
81	-467	451	221	-595	-367
253	-87	664	-290	-392	-53
333	-471	339	-445	-101	664
-257	-469	-138	631	-281	-85
-393	-162	509	-251	602	652
-15	-343	-50	44	-413	380
-68	95	454	-221	-490	-177
140	-192	-627	-250	-563	-302
-384	42	-99	530	160	-306
276	394	-466	65	-26	-264
13	166	182	-142	404	-392
-195	-357	518	276	612	-220
-44	-365	292	540	-148	-507
276	637	243	-385	487	547
61	-80	-619	-140	595	290
440	-253	-475	-89	-560	-23
-658	277	182	154	-322	-185
235	-344	-380	309	-81	230
654	205	364	-120	82	174
-371	246	32	307	-290	-197
69	-637	-519	443	410	526
568	-293	-578	-643	-435	-435
192	21	2	293	75	-248
-449	-349	-109	468	435	608
74	-258	340	-305	-297	-21
330	-319	-616	-270	550	-402
445	498	-152	-93	-426	-655
-646	-426	-397	-387	-194	-77
634	-21	117	-482	114	-116
278	-303	19	-384	-182	-238
-570	234	-37	198	436	-568
-447	-65	-587	523	312	-265
-80	-418	-642	465	-307	228
-397	128	330	490	-465	-65
56	231	332	4	319	415
-537	-398	-576	365	-155	-492
-102	-626	-384	53	598	-392
656	394	11	116	-583	-38
197	-77	552	-33	57	-293
159	445	45	-433	446	-279
463	581	-477	513	515	-229
-593	256	244	-230	-195	274
-174	152	-469	-479	526	-513
293	-464	-603	609	380	-102
-188	-647	614	229	-286	-328
621	-316	-432	269	-118	195
-403	-517	-294	-416	306	558
-623	-572	651	-291	-496	-505
-261	-351	-545	365	-567	134
232	565	245	585	-414	445
242	-372	-40	-287	-46	-189
476	-365	649	98	439	-73
-180	-136	186	605	-19	-564
571	34	526	-540	393	-19
-25	363	479	186	442	125
-659	-26	441	149	-239	-350
-24	638	-396	581	-405	283
646	344	-489	421	-117	499
-109	149	657	-347	619	269
606	364	453	471	201	-5
-323	334	-307	448	-214	358
-155	-250	-611	99	-452	-576
-246	-529	-165	-401	-132	-54
-334	-255	139	-644	-250	-79
380	-376	-663	494	208	82
273	147	-508	-142	-571	-158
546	-457	206	-101	-203	-532
-163	442	455	239	-269	-359
-322	390	-285	69	-5	-493
-631	-468	-578	-227	91	-241
161	549	63	3	-184	276
-553	259	-57	-627	473	462
-202	230	495	-130	-273	-133
-355	185	-508	-586	237	-98
-373	-89	-492	432	-406	-24
554	504	258	-265	-251	-450
-581	-101	-105	-135	300	391
248	603	-542	66	-121	497
494	-257	-409	449	114	-292
457	-492	388	-499	-34	662
-17	281	-268	152	-493	-58
-420	76	-372	-627	586	-228
-262	-341	-343	-16	-287	5
-505	-296	287	23	180	-472
386	-406	480	-455	188	-101
-613	-325	-133	445	428	-404
-231	-439	-35	-87	-580	-26
272	-281	-300	-341	222	-545
-132	-140	-157	532	-593	19
-572	-394	-89	28	212	-210
-343	629	561	-28	228	-652
162	-59	-203	413	56	549
-431	-447	130	-417	-342	-114
169	491	-150	-382	365	-487
66	-587	341	232	500	331
460	-398	49	118	-382	489
235	-426	-503	454	319	80
374	-582	121	-7	148	-361
-602	-634	186	2	-242	511
495	-151	482	597	-459	-659
-259	-627	35	-59	54	-653
-416	457	-620	-443	-279	-499
-205	-76	325	-620	-148	-647
-213	517	-244	219	-419	110
-22	-446	-270	-267	224	174
373	-576	632	-524	-427	-322
399	48	-586	89	92	502
657	-267	245	-459	441	-527
-299	-141	18	-220	-152	210
122	262	58	559	206	584
312	-148	-129	11	-254	-185
424	57	-298	1	39	-376
-458	-404	105	369	449	340
-198	657	-126	-629	90	209
453	-494	-32	-75	125	-596
-22	-70	502	42	-660	-338
29	-323	276	-94	-150	-286
-187	-605	-103	-499	273	500
180	277	-445	28	503	-95
-117	-41	-554	-89	629	-95
180	-351	179	-94	105	-43
75	-386	-557	393	86	-490
532	-42	83	-440	449	-310
299	288	-121	447	441	193
327	-502	232	-450	594	494
612	549	547	-464	210	263
-459	-436	190	-405	-409	67
-291	536	317	630	161	414
446	-261	-367	637	379	-383
102	168	384	76	255	198
233	-613	-484	403	-486	-142
488	-377	-16	-150	-103	-480
-550	-596	-171	-619	167	-182
619	126	-328	600	65	-487
518	657	-441	-104	-266	-173
-249	162	-562	-427	-473	89
-577	-216	-434	-532	-519	-533
593	-447	-592	525	239	-392
428	88	-553	-291	-367	-665
-543	37	-201	525	-51	-116
-232	53	659	-87	-646	189
-343	-102	-153	1	-27	-333
-503	-491	-390	-150	-489	548
201	-75	168	421	-287	-485
-387	137	465	-311	-107	229
-590	-256	-440	-591	-279	-122
-444	122	-344	-30	-34	-222
-380	567	187	252	-645	401
-146	-489	-661	-460	612	138
415	482	488	-358	-624	214
-41	214	-29	62	616	540
-423	-77	169	-422	629	-104
-404	522	609	384	666	270
508	-330	-385	-457	-304	5
-155	-69	-207	-515	-81	272
231	-523	-211	237	-211	-510
170	514	-631	-186	-358	398
-342	410	397	-482	-624	180
