X Y
-47.1991 -31.8938
8.8133 59.7802
14.6609 53.5874
18.0184 56.5851
-46.2751 -26.7511
37.3719 -25.542
-46.2214 -28.8622
15.1129 62.2689
13.8435 57.4345
36.4863 -24.8599
-48.4079 -31.9318
10.3627 60.736
46.7492 -24.4621
-51.6041 -29.8291
-48.5306 -30.5386
11.0361 59.2811
-52.5472 -30.7253
8.2223 59.2822
13.9003 60.1062
12.8002 56.5144
39.7129 -23.7903
42.5615 -15.8642
36.4815 -19.6645
5.6326 65.0013
40.9791 -25.3773
-46.5839 -28.0198
34.6627 -21.5376
-47.9033 -29.9216
36.6535 -22.6974
39.4541 -17.5606
-51.1292 -27.6871
-45.3921 -37.0359
-49.7027 -26.8265
40.6494 -19.7923
42.0704 -21.1294
37.5624 -18.2246
42.7447 -22.0969
7.3536 58.8804
11.5898 59.8418
43.8468 -13.9628
37.6762 -20.4161
45.0563 -23.6306
-45.4754 -29.2145
-52.4335 -25.7703
9.0212 58.9823
-46.2343 -28.8586
37.2152 -19.142
8.9643 64.1249
10.2166 56.0951
-47.4469 -28.6977
34.9945 -19.8836
17.1368 59.096
39.4751 -24.1694
4.2009 60.3011
9.8182 60.0046
-48.6978 -31.4783
35.9603 -17.4587
41.4235 -19.1191
41.6603 -22.3614
12.4124 57.8331
10.9409 58.9416
40.9253 -17.8022
7.6579 60.8652
3.4483 60.421
-54.2832 -31.3397
7.8299 54.9129
7.7657 55.6983
41.5143 -23.1713
9.0065 65.7568
-51.0823 -31.0716
-48.8802 -28.9948
-49.9186 -32.6324
39.1162 -25.6387
9.2259 64.3856
37.9379 -19.8862
6.4476 63.0618
5.5821 56.8805
8.7322 59.6819
3.0974 60.3099
40.3059 -18.6315
12.9786 64.7233
36.692 -20.981
-48.4934 -28.4896
2.0586 60.0522
13.4578 61.331
7.6214 52.7328
14.9641 58.4575
-50.4409 -26.1723
37.1057 -20.2608
16.5592 56.4835
-51.9043 -30.1311
45.0283 -14.6259
9.4469 62.3156
13.7357 63.704
39.0858 -17.5019
-48.3491 -32.0791
40.1423 -20.3289
-51.84 -35.8989
41.8246 -21.1128
43.8964 -18.3306
40.3962 -21.6785
-54.4542 -33.9327
43.707 -19.7613
-45.9646 -28.7976
33.5299 -22.1408
18.2181 60.3185
-47.591 -36.2092
45.4698 -16.8037
13.6528 53.5667
5.3428 61.8236
41.8913 -17.5175
-43.8744 -32.2846
13.7507 52.5002
33.5093 -22.2021
42.2022 -15.8617
-51.6967 -35.1271
38.9288 -15.5038
40.9331 -18.6374
-46.5266 -30.0719
-52.0644 -30.198
6.4191 58.7401
10.9698 56.0213
12.9708 57.9121
7.1177 63.7939
-48.2671 -28.7243
42.8331 -22.1567
-52.1031 -29.1918
-53.8456 -30.6898
17.103 63.309
5.5873 64.1244
40.943 -21.512
-50.8027 -27.6035
41.1454 -23.4615
-45.3428 -29.312
10.0783 60.0876
-52.827 -33.3046
41.6312 -22.1484
9.5027 62.0419
41.5123 -16.4267
33.801 -20.8785
40.8538 -21.7788
42.0307 -17.4048
44.4012 -19.334
10.5042 58.5089
46.2912 -23.2619
2.8473 63.2721
39.2282 -16.193
33.9787 -18.1554
8.9067 61.5262
37.9668 -18.9916
-52.4381 -33.7178
36.8085 -23.5703
-53.1693 -27.8127
37.2235 -21.141
10.1518 57.9903
40.4342 -21.9012
6.0229 61.9683
40.3699 -21.2487
7.4313 62.3467
39.4184 -19.1368
-50.7836 -28.5658
33.1889 -23.3471
46.6582 -22.1723
39.9546 -16.2066
-42.667 -26.8896
39.9387 -21.7404
8.9786 56.6816
-52.6801 -25.4355
35.3879 -22.0538
6.8731 58.6263
-49.3977 -31.4625
6.8354 64.0434
-52.8324 -24.322
13.7054 53.0196
38.408 -21.1928
15.7265 63.1101
32.7935 -18.2445
41.5946 -23.6369
10.0545 59.6266
7.907 60.6499
39.2789 -14.1883
36.8923 -21.6763
38.0958 -21.6566
-54.2938 -32.59
4.8499 62.5728
8.3306 64.2841
-50.629 -26.6255
-52.0647 -30.5412
13.9106 62.3168
47.1738 -23.7798
38.8251 -20.1027
4.8077 57.617
-54.197 -28.7533
10.4109 62.895
43.6421 -19.2623
4.4678 60.1992
43.4221 -16.3042
15.9906 62.4316
-47.5559 -28.7323
11.7562 60.6689
42.5927 -17.1208
36.4149 -17.1205
45.1061 -18.4737
37.4437 -9.1742
41.9783 -16.4478
41.0535 -20.7427
14.0063 58.4846
7.8407 53.9339
46.1259 -16.774
8.9076 56.1497
5.9998 54.4951
10.9468 66.7228
41.0832 -24.05
38.1669 -17.6164
7.8431 62.6675
7.8518 55.3713
-44.8646 -30.6096
13.0466 60.3184
12.6487 60.574
13.2135 62.2748
42.6408 -19.1073
38.0234 -16.7349
46.2782 -24.8756
10.8399 59.55
6.9726 59.6895
-50.1227 -30.2951
39.8338 -17.9928
8.0642 59.5589
43.8386 -21.2782
14.1253 56.1179
12.3218 54.3522
6.2147 64.7611
46.9708 -17.6838
39.9848 -20.1459
-54.3999 -29.7349
-53.1472 -38.4342
-52.5471 -24.4291
-44.3541 -28.0695
12.805 58.9195
-43.6093 -29.4288
-47.2848 -28.2247
9.862 58.8033
11.6253 64.2846
-52.0043 -32.8739
-53.0842 -25.4288
11.1723 57.779
35.9857 -13.3055
14.6371 58.5215
40.4403 -16.4019
12.6286 68.0252
13.1914 59.4035
40.5749 -22.0171
-53.9953 -30.5867
36.6074 -18.9493
7.2383 64.698
8.6275 59.3612
-53.8668 -29.7632
-49.9887 -31.5314
16.0178 61.9556
-48.1967 -25.3171
7.6056 55.5408
-49.422 -35.8221
40.9431 -16.3996
-48.8104 -24.4674
11.3262 63.1052
12.0885 55.199
-51.0111 -28.2158
14.0095 56.2349
14.5072 57.5598
-50.525 -28.7783
-48.5031 -25.1521
41.0195 -15.434
13.4765 55.9381
13.2881 62.6384
41.0129 -21.2434
-45.084 -27.4971
11.2491 57.6674
-46.4939 -29.7493
34.8849 -23.4165
9.4679 67.7258
37.6954 -25.9754
-45.5759 -29.2691
-50.246 -31.7468
9.5661 61.0432
36.6356 -20.3495
39.5815 -18.3409
-47.6398 -30.5358
39.694 -18.5552
-49.3958 -26.0687
-49.1683 -29.9242
-50.1599 -29.1873
14.0288 61.898
-47.3508 -28.7431
39.6607 -16.7762
41.7637 -18.7358
38.0755 -15.6575
-49.2951 -23.654
-50.968 -31.2547
31.5074 -17.1647
10.8217 63.0243
-54.2999 -33.0198
10.6182 61.5048
-48.4329 -28.5263
40.5323 -17.4455
-46.0416 -33.8793
44.8985 -18.781
37.4502 -14.173
6.8608 59.5958
38.8834 -20.7476
7.6349 62.5381
-48.464 -31.8862
12.5818 62.2395
12.8358 62.1484
37.8519 -24.4765
8.9905 59.5488
41.9786 -15.0188
-50.2556 -26.924
7.7131 56.6591
3.2961 62.7918
45.3757 -13.5931
39.1008 -23.891
36.6968 -23.1537
39.1898 -16.4076
-48.7848 -33.1121
4.8458 61.6073
-48.3932 -30.5077
9.0841 59.0535
-53.2434 -32.0373
40.3989 -19.1905
13.43 59.9699
9.0172 57.622
38.9724 -21.5343
38.0885 -18.6365
-51.6753 -32.7308
7.8176 63.8607
42.1111 -19.7951
-53.8766 -30.6865
40.3914 -21.6291
43.2053 -16.7157
10.3582 59.2713
41.222 -21.133
-49.3884 -30.4997
10.0184 62.0341
13.2908 56.7109
-53.4592 -34.7559
-44.764 -32.0586
43.2506 -18.6712
-53.7125 -31.6862
42.6772 -22.0162
-56.501 -30.8326
-50.261 -26.8753
-52.4722 -32.7762
-47.478 -24.9664
34.3854 -20.8832
35.5833 -16.029
9.7696 62.2476
11.7357 56.8476
-52.7285 -26.6603
-50.187 -32.8346
37.626 -16.0853
-45.9015 -29.8837
37.4888 -23.1606
40.6267 -21.6034
39.0254 -25.5515
-52.1848 -26.8069
39.5943 -19.6504
9.9356 59.5586
6.7023 61.5541
9.4304 60.088
33.8772 -18.7267
10.0477 55.8815
10.415 59.3093
39.5724 -21.4103
-48.1931 -38.0299
-47.3152 -36.0425
9.9884 62.9056
38.0208 -21.7192
13.9682 62.4015
-51.4379 -26.2489
41.0525 -20.2299
-50.3844 -30.2579
4.3923 62.6103
-49.5027 -31.6768
38.0558 -18.9674
37.3319 -19.829
42.6903 -22.332
43.2856 -20.8542
15.8605 59.0305
-50.3449 -30.4356
7.0574 60.4754
35.7822 -19.7134
-52.8487 -23.4498
12.3865 62.6328
5.3517 56.3066
36.2552 -22.9909
-51.3627 -32.0837
41.3235 -22.2145
-46.5346 -27.6224
10.76 62.4258
-49.9779 -29.7243
-56.7025 -33.5938
41.0142 -19.4321
37.0095 -21.7648
5.0595 66.833
44.1475 -22.2425
44.5778 -20.8557
-51.4067 -26.3742
7.4432 56.3236
-54.8251 -28.3447
-48.9638 -31.2889
15.3672 64.253
9.4809 59.0659
44.0172 -18.616
44.1588 -20.1531
44.564 -24.345
5.932 56.7898
-48.0149 -28.7739
-51.2183 -28.7623
43.5766 -22.9613
-57.869 -31.9448
11.7167 61.601
42.685 -18.1093
-51.0003 -31.5349
42.0639 -16.017
-46.3974 -32.3133
10.5514 62.325
43.1063 -19.2005
-50.6371 -28.8325
5.6712 57.1539
8.5825 57.0835
13.2932 63.221
44.2305 -17.538
42.7944 -15.4697
-51.177 -34.1507
45.916 -17.8514
13.0147 63.6371
12.7346 55.9206
7.5932 65.4178
6.7999 63.8658
-48.7278 -27.288
8.3895 59.8535
11.1474 57.53
10.9065 61.2125
41.7133 -21.9983
12.3412 58.7794
-48.9634 -32.7324
8.137 61.4435
13.067 54.8719
10.1799 61.3151
37.7207 -21.9461
10.3508 55.9187
9.7684 61.5874
13.1725 60.1671
34.4717 -20.9822
3.5522 62.9929
-53.3747 -33.1926
34.8955 -20.9566
-48.9483 -33.0675
8.1711 58.6902
41.264 -21.5248
38.3724 -21.9779
-44.2564 -28.1662
38.646 -22.9474
11.2081 57.7349
-39.7461 -27.1768
7.6178 55.7841
-47.7664 -25.2639
12.3724 57.7796
9.6192 60.874
36.1888 -17.8651
37.9949 -24.3162
40.7153 -15.4738
-55.8446 -32.0736
-51.4608 -22.2531
-51.8159 -30.8626
40.9434 -28.9451
-49.083 -30.3224
41.1372 -13.8634
2.3229 56.8259
11.751 63.3986
35.8738 -22.9223
-45.387 -33.6914
36.5226 -22.7621
-49.2017 -29.7076
12.7067 61.7953
11.0223 67.2806
-46.4711 -28.2992
35.6801 -24.8118
36.832 -20.4123
13.0476 61.9705
13.2633 54.3335
36.1668 -15.706
-52.7879 -27.0847
10.5846 65.2507
10.3874 58.3041
40.7527 -23.5695
-48.2653 -26.0607
40.6687 -20.0416
9.7593 59.674
36.5538 -20.5343
40.0437 -18.8569
41.9814 -22.8662
-43.446 -35.1108
-54.2853 -27.2281
10.2468 53.0329
35.7888 -20.369
-46.7992 -29.8447
10.2241 58.3545
40.5255 -20.8991
37.538 -20.197
-57.3352 -31.6441
-47.333 -29.8399
-48.7862 -29.5264
3.9047 60.6731
43.0768 -21.7984
43.5843 -16.5953
-48.6916 -34.3612
42.2873 -17.9638
5.5988 60.8979
14.2925 62.6427
39.7672 -13.948
12.85 62.2673
9.6423 59.381
38.8321 -18.1381
6.6797 61.2267
45.5518 -13.5044
4.9587 63.9168
-46.7773 -30.401
-49.2509 -31.4
10.0782 55.5144
3.8155 61.5877
-51.358 -26.5368
43.398 -24.9594
-44.1046 -28.3533
35.5695 -19.2669
6.2975 60.5957
13.0524 60.5903
-50.137 -32.8317
36.6843 -17.6728
21.3548 59.1483
12.3413 62.1524
-54.196 -27.4713
12.4772 53.879
10.7899 57.6429
-52.7704 -31.1067
-50.9229 -31.8274
10.8803 64.0062
-53.0222 -35.2413
-49.5866 -32.8207
8.4107 60.9995
8.5654 57.863
33.768 -13.0039
35.089 -24.383
39.3416 -19.8107
8.5781 59.812
39.3392 -17.3253
6.9423 64.4596
40.4136 -20.3261
5.3496 59.0545
34.8929 -20.3024
6.881 63.4439
-47.9643 -29.2768
42.3415 -15.3555
15.5874 58.4636
37.1638 -20.0772
5.8204 60.5821
-51.0859 -33.8205
13.2531 60.5655
-50.3337 -30.3479
-44.9891 -28.3457
39.4978 -17.2378
-47.4446 -25.708
8.8158 55.503
-49.2736 -26.6501
-53.5294 -30.4006
-45.1674 -29.4597
5.237 63.4517
39.0286 -20.6466
10.6016 58.6618
-50.93 -32.294
39.9388 -20.3719
41.737 -18.5513
33.8975 -14.279
-47.3526 -27.9479
12.32 60.1179
39.0884 -26.7089
12.5753 60.1597
14.3847 57.0604
36.8391 -21.3322
38.8178 -18.0872
-47.3157 -31.202
-53.502 -28.2381
-53.2463 -25.4904
11.3774 61.5455
-50.0545 -28.406
44.1713 -22.3072
-45.0697 -32.3437
9.3027 61.2538
8.7583 59.1399
8.1311 64.192
-50.6242 -29.9025
-51.9145 -24.5645
41.5369 -14.3867
-49.7917 -29.895
40.9042 -15.9384
5.6787 59.4434
9.829 52.9415
12.4392 64.7849
42.476 -19.9781
-54.5179 -33.9181
-47.1601 -29.9478
37.474 -20.0456
-48.6306 -36.2252
12.2573 55.9288
39.9749 -18.3776
3.5826 58.4531
-48.2545 -26.5807
41.1201 -20.5903
6.3247 63.1674
9.2104 64.2848
38.6521 -17.4854
43.5509 -16.674
13.0214 59.6307
-50.9437 -31.3695
-47.974 -34.157
35.9883 -22.9306
-51.2109 -32.6318
9.9054 59.7119
6.6756 59.5376
-46.5885 -29.7277
8.8866 60.6114
39.0398 -16.0015
-48.6852 -29.4781
39.6701 -19.5068
14.9107 56.2815
14.2969 59.117
-44.9221 -27.4604
-49.9782 -32.2318
41.3981 -25.1735
-53.6789 -32.564
12.942 60.7081
5.681 60.9119
41.1034 -22.8471
40.4002 -19.7599
-44.4215 -33.6167
11.1343 58.8231
-47.5767 -32.4972
12.2206 56.3805
-47.0931 -35.4464
38.6022 -16.6011
10.2778 60.9701
37.2088 -17.9907
8.8427 56.3949
6.5881 55.6848
40.1125 -13.5623
41.4949 -21.5699
35.0918 -22.4581
-48.1738 -28.1031
4.9082 59.4766
10.9351 64.0447
50.4424 -21.2926
-50.5715 -30.7796
42.3434 -24.1858
-47.8189 -27.9604
34.5614 -18.172
9.4441 57.7742
-49.4893 -29.7814
9.5531 59.8286
-49.7721 -30.3432
42.1397 -18.3793
-55.0382 -23.9618
8.259 58.22
10.5973 56.626
-53.2038 -26.5021
8.1498 61.0486
16.3789 62.406
7.8033 57.1806
-51.9064 -35.1084
-51.2463 -32.2282
40.851 -18.9943
9.5185 58.7644
8.4078 58.5057
8.9498 62.2559
11.8059 64.5055
-56.5039 -34.8192
12.7354 55.8777
11.4638 62.7769
12.4015 58.3339
11.3768 57.1895
13.5653 63.8814
38.3828 -18.9446
-46.2483 -34.2228
-54.538 -31.2254
-43.3858 -35.4496
-51.5698 -32.7267
44.0972 -16.4426
-49.9615 -28.3781
8.2145 57.0751
9.6871 67.6527
-48.6262 -27.1238
36.9476 -21.5708
6.3166 57.9089
11.4856 59.4567
38.6881 -22.4342
10.6598 63.822
41.1731 -19.0337
39.7908 -13.8102
40.7268 -21.851
45.7471 -23.1373
14.9614 55.8782
-40.9093 -32.8823
-48.5631 -25.9451
42.4892 -22.9935
-53.2361 -35.0116
-49.3496 -27.4026
5.869 60.7837
-52.9271 -26.2551
8.8931 60.4845
40.7408 -18.3682
41.1903 -19.7483
-48.2527 -34.0923
-50.7111 -25.9212
3.3582 60.5964
16.5618 61.6821
4.4752 53.8317
47.0369 -23.3627
-43.1812 -30.3719
13.938 62.6673
34.4219 -23.197
10.2353 60.6301
10.8936 56.7588
37.4116 -24.7171
43.1709 -21.8337
40.2072 -13.676
-49.9103 -35.0987
43.7588 -18.6514
-48.3647 -24.0844
11.0288 58.6831
38.1022 -25.9714
-51.8921 -33.1692
-44.8045 -30.3655
35.1469 -18.2987
-56.015 -28.8621
-47.5799 -33.9779
-50.4334 -24.2295
9.2036 59.2688
-49.9435 -27.328
-49.625 -30.4423
11.04 55.8732
-46.3061 -29.3204
16.6689 66.3968
9.1203 61.1713
43.2512 -18.346
44.0714 -15.4548
-51.5062 -31.3236
9.4031 60.7826
42.532 -20.4734
7.0339 60.0518
-54.0399 -33.9003
-51.4742 -35.1933
11.0955 60.3412
-52.8363 -27.4605
-53.1305 -27.9504
8.9615 65.691
44.7486 -23.6562
38.9419 -19.7671
-50.1768 -32.4234
41.3838 -16.1809
-47.8613 -32.5933
37.8606 -21.2002
10.9432 61.5408
-50.8341 -31.6621
-50.752 -28.0671
9.6143 64.8096
10.5461 63.5254
5.8509 53.4105
36.8423 -18.5829
40.6907 -23.8195
39.474 -20.0682
37.905 -24.1
-52.8767 -25.6669
-49.1383 -31.8536
40.9422 -18.3265
-47.681 -26.3967
10.3703 63.1747
44.1657 -18.4223
-49.4282 -31.5984
11.1455 69.0053
39.5678 -19.6611
42.4673 -15.7835
-51.7922 -34.9325
8.9849 58.7976
9.6073 62.8899
32.1562 -22.9605
-49.4709 -31.533
-46.7442 -27.5821
5.4557 59.3856
38.9662 -23.3047
12.4332 61.4565
40.1318 -16.282
10.7319 63.548
11.4881 61.9579
-51.541 -28.2822
-47.821 -27.3461
-51.5476 -34.3732
-51.0156 -28.912
-51.8689 -33.3748
7.9605 61.8184
13.0784 59.3727
7.3623 57.6844
14.452 56.0476
9.9193 55.1192
15.4804 62.1329
-49.8616 -27.6744
45.0602 -14.9103
12.0708 65.4654
-50.7434 -36.1223
15.3761 58.3203
38.3195 -21.6873
-53.0398 -32.4424
40.331 -20.8604
8.9966 62.3164
7.4561 59.2754
13.9503 56.6522
8.855 62.0668
-52.0469 -31.1245
-54.5947 -23.6814
-52.1151 -30.229
-49.6332 -25.8828
7.2429 58.4252
43.0755 -12.4865
10.7228 64.8686
-53.0327 -28.4168
12.6581 61.7155
42.9031 -18.8895
12.9878 56.6169
40.7413 -19.2553
37.203 -21.0978
10.2536 60.2491
11.0925 63.5543
42.1306 -21.2809
-49.124 -33.3536
4.6689 63.686
-47.4785 -26.3415
37.7442 -20.0234
40.8034 -19.4256
38.1118 -22.8215
-51.8166 -24.3258
6.0582 61.4627
39.0207 -18.3691
41.4733 -18.5886
-49.0934 -25.5685
10.2315 63.1414
39.1127 -18.9906
-49.0833 -30.7319
7.8429 59.6488
-48.7903 -28.5803
9.0424 58.1078
9.1099 59.9792
10.4963 61.1497
-48.3216 -25.4292
36.8587 -20.422
8.8762 51.9951
10.0565 60.8419
40.8771 -27.2662
41.4431 -22.3939
6.4334 58.081
42.6158 -18.2342
11.1719 64.294
34.6012 -19.4589
36.2171 -18.9312
40.2407 -23.9569
-51.3809 -28.1867
7.4916 58.2009
-51.7189 -34.0965
46.827 -20.4184
-54.0834 -29.7919
-48.8447 -27.2528
10.2683 58.9612
14.5223 60.6678
7.2077 61.4784
-47.3972 -28.6532
7.9642 63.4888
7.7154 60.6093
9.5815 59.1023
-48.6468 -26.8862
7.2204 66.5275
7.5099 59.4196
34.5551 -21.1213
4.1656 60.1857
39.9985 -27.526
-47.0572 -31.1831
-49.441 -31.488
-49.3465 -31.5656
40.7084 -16.7103
12.4375 65.8233
36.8935 -19.1489
9.8752 59.9023
5.5016 53.1547
-51.695 -28.7754
45.0138 -18.3889
39.1755 -18.0829
38.9328 -19.3945
5.6221 58.3963
7.0944 62.0639
-47.9024 -31.1447
-45.174 -28.4572
-50.2291 -31.7076
-50.7482 -22.0373
42.7836 -18.5359
10.7114 58.116
3.5722 56.5196
37.9663 -16.6312
44.9768 -21.6168
8.996 56.7403
40.2354 -20.4354
15.0041 56.118
7.7609 65.2388
4.1383 55.0901
38.2142 -20.4718
13.0756 61.2195
12.7816 56.0288
9.8973 53.8045
-47.1087 -33.6153
41.5793 -19.6134
9.8193 54.2554
34.8344 -19.8661
-51.5873 -27.4415
9.1192 65.0493
42.5784 -22.7866
-50.3272 -35.2564
12.2035 54.1959
7.8326 61.8572
43.333 -14.3215
39.3752 -23.5824
13.9445 63.6627
38.98 -19.5722
38.9194 -21.8296
-46.2983 -30.9698
47.2957 -19.6221
39.623 -23.2425
40.2355 -19.8532
-44.6078 -30.3443
-55.8952 -30.9172
15.48 57.9871
10.1412 60.44
11.8047 63.5623
2.8866 66.0264
14.2597 65.0132
6.0521 59.436
5.5377 57.7773
13.9547 57.9358
8.3107 58.9926
11.0042 60.6281
41.8194 -23.896
5.4524 62.7772
41.7043 -20.8998
41.356 -18.3937
40.8181 -15.6999
-52.8239 -36.0022
39.5817 -22.8394
42.4235 -24.2728
11.0099 61.8666
35.6704 -17.496
38.0093 -24.1884
9.7208 61.7849
-49.0106 -30.6277
40.1845 -18.8712
-50.5992 -28.935
-48.9491 -33.1767
-51.7771 -23.2652
15.7917 60.6146
3.8295 55.7076
14.8435 59.1476
-54.7456 -28.8884
-48.6343 -27.6257
44.7341 -12.1928
41.9252 -20.2431
39.3482 -17.1253
37.9906 -21.9177
41.3142 -19.8018
-49.3302 -37.9197
11.7132 60.8154
-49.3282 -29.4301
13.3096 63.786
-46.1706 -30.4986
44.3257 -17.0232
6.8698 58.8067
4.4808 65.7986
37.9351 -19.3746
36.3632 -18.5049
36.4099 -22.0906
7.4257 59.6343
-52.5915 -30.5209
-47.1047 -31.7499
38.561 -24.7838
39.5671 -19.151
11.3197 60.9544
37.015 -17.7538
12.4708 63.4099
-51.6654 -31.0253
45.8596 -22.6717
9.8662 62.6735
16.0662 61.7554
-50.1015 -31.1467
12.9692 55.0504
40.7667 -26.6739
6.8656 54.6259
8.0609 57.3805
-54.7421 -24.1889
36.9082 -15.0129
-46.7979 -33.8352
-50.7265 -29.1357
8.4688 56.2972
8.9824 69.8462
-46.5318 -30.526
13.8469 60.4457
40.9969 -21.6083
-51.3695 -30.4408
-50.5872 -25.3465
39.7953 -19.7163
-47.4134 -25.9068
39.718 -20.5557
43.2245 -25.3323
-42.7369 -28.578
37.8697 -20.3804
-47.3465 -26.0961
8.1171 62.6685
14.5894 60.0747
9.2824 57.5945
46.2273 -22.2341
13.65 58.2066
-47.8982 -26.3934
-51.3846 -28.6298
10.4461 62.0532
10.6525 58.1664
-52.2196 -31.4645
41.4136 -25.4385
11.2394 62.5173
-52.8062 -29.1757
9.9796 63.7521
10.515 58.0943
40.8773 -19.3969
-49.315 -29.7221
-47.0734 -26.6375
36.305 -24.7254
38.9696 -25.6849
13.2795 60.3421
40.4588 -18.3785
-47.5918 -33.7388
-45.4599 -26.6098
11.5308 59.8113
-51.2233 -30.5373
11.465 62.9511
38.2167 -17.1279
-56.4339 -29.3651
41.1035 -20.1101
41.7472 -15.5325
-51.6275 -28.9053
-50.5809 -29.7257
44.7396 -14.9768
42.8724 -17.7202
41.0455 -17.7561
38.607 -19.5319
-50.6696 -29.9442
8.2103 60.292
40.6956 -18.7675
-49.8222 -33.0057
-47.9559 -32.1196
12.0249 61.4658
41.8504 -25.6617
6.0763 59.6863
-51.1299 -33.2385
8.8218 57.2845
36.1234 -22.3696
11.6248 56.6206
41.1267 -17.7172
-51.4304 -26.1771
42.8985 -16.0566
42.507 -17.0731
40.6696 -20.4768
-52.3461 -30.7897
10.4035 62.6865
40.5217 -16.1665
38.7928 -28.769
9.2547 65.1792
6.4619 64.814
-52.7933 -34.7079
-51.167 -32.5824
-51.3422 -24.0638
-49.5125 -28.3513
9.7999 53.4453
8.6939 54.669
36.8553 -22.9229
-52.3732 -27.264
35.0659 -20.9391
35.9889 -14.8973
16.8501 63.4106
11.8825 60.0977
35.4113 -14.8041
-51.8242 -25.9886
-47.2651 -28.0398
7.9255 68.0673
37.8204 -18.334
12.3569 58.474
-48.0661 -26.5085
-47.5215 -33.8714
-44.9456 -32.7524
-51.3875 -31.4369
13.7754 64.477
11.7521 60.9683
37.535 -18.8924
41.4994 -24.4404
-52.5519 -35.2786
9.0848 58.3029
-48.8931 -31.8521
36.6363 -20.3369
15.8702 59.837
37.6535 -20.2254
-48.4664 -29.8109
-51.6889 -30.9209
38.6569 -19.4781
-50.8164 -24.6644
14.3167 57.1845
-50.323 -31.0618
-48.8262 -30.26
43.5967 -22.8044
31.6326 -20.1135
43.2944 -21.8619
6.2233 58.4484
10.9339 55.8958
-50.728 -30.1361
-49.1143 -26.0202
43.3184 -17.0112
-51.1466 -32.9338
-49.1177 -29.0009
9.5082 64.8604
39.4706 -23.1363
8.9438 58.7853
-51.0931 -29.0772
36.7735 -21.4499
-51.5112 -28.1616
7.9749 54.0334
42.1343 -13.4739
9.1884 59.192
-54.9463 -29.3419
13.8759 61.4588
6.1835 64.0361
4.9685 61.4534
42.596 -18.8359
7.7063 64.7758
4.7541 57.8913
14.2704 53.831
-51.8551 -30.7628
-50.5817 -25.7321
-54.8893 -30.4166
43.1563 -21.5988
12.1483 61.2237
35.8842 -22.0233
-50.4189 -28.8602
-50.0556 -26.3759
-51.4468 -27.2564
37.8594 -18.9935
13.5605 53.2579
-51.436 -28.8576
11.0336 57.1045
14.2158 65.6013
5.423 54.0102
12.6382 60.1475
40.656 -19.2123
-55.4473 -32.166
-46.4704 -30.2825
41.1089 -15.0279
12.0286 62.4042
12.6389 60.6929
13.2562 58.8856
12.7542 58.0295
7.7383 56.742
10.2469 63.1062
-53.6284 -29.8295
30.6468 -20.4343
37.3412 -20.526
35.3368 -17.2442
-52.867 -29.8744
38.923 -19.8098
8.8706 66.6562
41.7651 -17.0437
8.8962 59.2171
6.2091 56.2662
-49.1606 -25.8516
39.7175 -18.1236
-47.2962 -33.2705
-47.6436 -31.9373
38.9301 -20.8096
10.112 64.7978
10.2919 56.5293
-48.1308 -28.4307
11.3276 64.4632
-46.9484 -29.4068
-54.3054 -26.904
14.0294 58.3175
39.6114 -22.5907
-49.0248 -30.0934
11.2963 63.3428
-49.7216 -32.8783
45.0571 -22.5622
6.9408 65.5946
-47.2947 -24.669
-43.6807 -30.5576
43.6394 -25.5825
-44.5264 -34.0105
44.3896 -20.9114
-47.5794 -33.0346
46.1225 -20.0258
12.6056 61.8226
11.9281 57.5512
-46.7801 -34.1014
41.1586 -22.8273
5.0656 55.6719
40.3509 -21.1929
9.6207 61.1152
-51.786 -26.1149
41.1426 -19.9808
-53.5421 -30.7731
-51.5492 -29.8887
10.9887 61.8533
-54.0852 -33.9042
-47.5871 -28.1047
7.1665 58.3367
10.6181 63.1025
38.128 -21.4719
35.4605 -17.2406
-46.4841 -22.1939
-52.1469 -33.0007
8.3779 56.519
-49.9547 -29.1712
-50.9565 -28.3535
39.4782 -19.1669
40.2902 -21.8057
40.3693 -20.2363
9.802 59.6402
7.8347 65.3792
39.3818 -17.5181
-51.3217 -32.3698
-49.3884 -32.1423
39.8245 -15.1003
38.7842 -20.7982
8.8442 60.8664
39.3229 -21.927
42.4514 -13.2455
-50.7798 -36.5779
16.9921 62.3316
38.1744 -19.37
6.1985 61.633
-49.1704 -30.7128
44.094 -20.0785
10.5805 63.8074
6.6289 56.8819
-52.4708 -29.3303
35.0803 -15.9807
15.2605 63.2344
8.5264 64.8737
-48.0643 -29.2826
-49.3781 -25.999
41.8219 -22.1766
-47.5275 -24.3199
12.4273 59.7473
-47.3074 -24.5603
5.7415 57.6675
11.581 63.7662
14.0136 59.0893
38.7279 -22.4542
10.7057 61.0982
-46.6516 -28.3622
-47.2817 -33.2062
-50.8053 -32.3415
11.2874 57.5926
-50.9976 -30.4975
34.5052 -15.2708
-43.3973 -30.2384
42.9676 -22.5604
7.0803 56.7615
11.6286 58.9591
13.3689 61.6558
-52.9791 -24.7316
35.79 -21.2142
9.477 58.4067
43.8804 -22.6139
-51.4776 -33.2439
-48.5969 -31.556
36.5488 -13.9976
9.3053 65.5075
7.9258 57.0517
7.7515 56.6597
13.9073 61.3685
9.3064 61.0495
38.2854 -26.8944
-46.7051 -30.4264
37.1629 -20.755
40.6699 -21.7274
-52.4513 -33.2172
38.1427 -19.8659
12.4149 59.3283
